561,2022-11-01,2022-11-01,2023-08-30,0
562,2022-11-01,2023-08-31,2023-12-13,0
563,2022-11-01,2022-11-01,2023-06-19,0
564,2022-11-01,2022-11-01,2023-08-30,0
565,2022-11-01,2022-11-01,2023-09-19,0
566,2022-11-01,2022-11-01,2023-08-30,0
567,2022-11-01,2022-11-01,2023-03-30,0
568,2022-11-01,2022-11-01,2023-05-16,0
569,2022-11-01,2022-11-01,2023-08-30,0
570,2022-11-01,2023-09-28,2023-12-09,0
571,2022-11-01,2022-11-01,2023-08-30,0
572,2022-11-01,2022-11-01,2023-08-30,0
573,2022-11-01,2022-11-01,2023-08-30,0
574,2022-11-01,2022-11-01,2023-01-20,0
575,2022-11-01,2022-08-13,2023-10-27,0
576,2022-11-01,2023-09-22,2023-12-19,0
577,2022-11-01,2022-11-01,2023-08-30,0
578,2022-11-01,2023-02-13,2023-05-13,0
579,2022-11-01,2022-11-01,2023-03-13,0
580,2022-11-01,2022-11-01,2023-08-30,0
581,2022-11-01,2023-06-23,2023-09-06,0
582,2022-11-01,2023-08-31,2024-03-01,0
583,2022-11-01,2022-11-01,2023-08-30,0
584,2022-11-01,2022-11-01,2023-06-19,0
585,2022-11-01,2022-11-01,2023-04-04,0
586,2022-11-01,2022-11-01,2023-08-31,0
587,2022-11-01,2022-11-01,2023-09-07,0
588,2022-11-01,2022-11-01,2023-04-04,0
589,2022-11-01,2022-11-01,2023-08-31,0
590,2022-11-01,2022-11-01,2023-08-31,0
591,2022-11-01,2023-10-05,2024-04-04,0
592,2022-11-01,2022-11-01,2023-03-06,0
593,2022-11-01,2022-11-01,2023-02-10,0
594,2022-11-01,2022-11-01,2023-02-07,0
595,2022-11-01,2023-09-13,2023-10-04,0
596,2022-11-01,2022-11-01,2023-06-19,0
597,2022-11-01,2022-11-01,2023-08-31,0
598,2022-11-01,2022-11-01,2023-06-19,0
599,2022-11-01,2022-11-01,2023-05-25,0
600,2022-11-01,2022-11-01,2023-02-17,0
601,2022-11-01,2022-11-01,2023-03-13,0
602,2022-11-01,2022-11-01,2023-05-25,0
603,2022-11-01,2022-11-01,2023-06-19,0
604,2022-11-01,2022-11-01,2023-06-19,0
605,2022-11-01,2023-08-18,2023-10-25,0
606,2022-11-01,2022-11-01,2023-05-08,0
607,2022-11-01,2022-11-01,2023-06-20,0
608,2022-11-01,2022-11-01,2023-08-31,0
609,2022-11-01,2022-11-01,2023-06-20,0
610,2022-11-01,2022-11-01,2023-06-20,0
611,2022-11-01,2022-11-01,2023-06-20,0
612,2022-11-01,2023-07-21,2023-10-21,0
613,2022-11-01,2022-11-01,2023-06-20,0
614,2022-11-01,2022-11-01,2023-04-04,0
615,2022-11-01,2022-11-01,2023-06-20,0
616,2022-11-01,2022-11-01,2023-03-08,0
617,2022-11-01,2022-11-01,2023-06-20,0
618,2022-11-01,2022-11-01,2023-02-13,0
619,2022-11-01,2023-09-15,2023-10-30,0
620,2022-11-01,2022-11-01,2023-03-30,0
621,2022-11-01,2022-11-01,2023-08-01,0
622,2022-11-01,2022-11-01,2023-03-30,0
623,2022-11-01,2022-11-01,2023-06-20,0
624,2022-11-01,2023-01-23,2023-04-23,0
625,2022-11-01,2022-11-01,2023-01-30,0
626,2022-11-01,2022-11-01,2023-06-20,0
627,2022-11-01,2022-11-01,2023-03-07,0
628,2022-11-01,2022-11-01,2023-02-17,0
629,2022-11-01,2022-11-01,2023-08-31,0
630,2022-11-01,2022-11-01,2023-06-20,0
631,2022-11-01,2022-11-01,2023-04-04,0
632,2022-11-01,2022-11-01,2023-03-30,0
633,2022-11-01,2022-11-01,2023-08-31,0
634,2022-11-01,2022-11-01,2023-03-04,0
635,2022-11-01,2023-02-06,2023-11-06,0
636,2022-11-01,2022-11-01,2023-02-08,0
637,2022-11-01,2023-10-10,2023-11-29,0
638,2022-11-01,2022-11-01,2023-01-25,0
639,2022-11-01,2022-11-01,2023-01-27,0
640,2022-11-01,2022-11-01,2023-05-16,0
641,2022-11-01,2022-11-01,2023-06-04,0
642,2022-11-01,2022-11-01,2023-02-27,0
643,2022-11-01,2023-08-01,2024-03-23,0
644,2022-11-01,2022-11-01,2023-06-21,0
645,2022-11-01,2023-10-10,2024-04-04,0
646,2022-11-01,2023-10-06,2024-04-01,0
647,2022-11-01,2022-11-01,2023-11-01,0
648,2022-11-01,2023-09-04,2023-11-01,0
649,2022-11-01,2023-06-25,2023-09-25,0
650,2022-11-01,2022-11-01,2023-04-25,0
651,2022-11-01,2023-05-11,2023-10-30,0
652,2022-11-01,2023-08-24,2023-11-20,0
653,2022-11-01,2023-02-15,2023-05-15,0
654,2022-11-01,2023-08-27,2023-10-11,0
655,2022-11-01,2022-11-01,2023-03-04,0
656,2022-11-01,2022-11-01,2023-08-31,0
657,2022-11-01,2022-11-01,2023-03-30,0
658,2022-11-01,2023-09-21,2023-09-21,0
659,2022-11-01,2023-07-20,2023-10-09,0
660,2022-11-01,2022-11-01,2023-08-31,0
661,2022-11-01,2022-11-01,2023-03-16,0
662,2022-11-01,2023-07-15,2023-10-11,0
663,2022-11-01,2022-11-01,2023-05-03,0
664,2022-11-01,2022-07-26,2023-10-12,0
665,2022-11-01,2022-11-01,2023-08-31,0
666,2022-11-01,2022-11-01,2023-09-03,0
667,2022-11-01,2023-06-06,2023-09-03,0
668,2022-11-01,2023-09-22,2023-11-03,0
669,2022-11-01,2023-04-03,2023-10-03,0
670,2022-11-01,2023-08-31,2023-10-30,0
671,2022-11-01,2022-11-01,2023-05-24,0
672,2022-11-01,2023-01-30,2023-04-30,0
673,2022-11-01,2022-11-01,2023-03-01,0
674,2022-11-01,2022-11-01,2023-05-08,0
675,2022-11-01,2023-06-22,2023-12-08,0
676,2022-11-01,2022-11-01,2023-09-03,0
677,2022-11-01,2022-11-01,2023-09-03,0
678,2022-11-01,2023-05-03,2023-07-12,0
679,2022-11-01,2022-11-01,2023-09-03,0
680,2022-11-01,2022-11-01,2023-07-12,0
681,2022-11-01,2022-11-01,2023-09-03,0
682,2022-11-01,2022-11-01,2023-02-21,0
683,2022-11-01,2022-11-01,2023-04-11,0
684,2022-11-01,2022-11-01,2023-03-27,0
685,2022-11-01,2022-11-01,2023-09-03,0
686,2022-11-01,2022-11-01,2023-06-14,0
687,2022-11-01,2022-11-01,2023-03-01,0
688,2022-11-01,2022-11-01,2023-06-21,0
689,2022-11-01,2022-11-01,2023-02-28,0
690,2022-11-01,2022-07-06,2023-10-03,0
691,2022-11-01,2023-07-07,2023-10-05,0
692,2022-11-01,2022-11-01,2023-09-14,0
693,2022-11-01,2022-09-05,2023-12-03,0
694,2022-11-01,2023-09-05,2023-11-21,0
695,2022-11-01,2022-11-01,2023-05-08,0
696,2022-11-01,2022-11-01,2023-05-09,0
697,2022-11-01,2023-07-18,2023-10-10,0
698,2022-11-01,2022-11-01,2023-01-19,0
699,2022-11-01,2022-11-01,2023-09-04,0
700,2022-11-01,2022-11-01,2023-03-14,0
701,2022-11-01,2022-11-01,2023-06-21,0
702,2022-11-01,2022-11-01,2023-01-12,0
703,2022-11-01,2022-11-01,2023-09-03,0
704,2022-11-01,2023-08-15,2023-11-05,0
705,2022-11-01,2022-11-01,2023-03-14,0
706,2022-11-01,2022-11-01,2023-02-16,0
707,2022-11-01,2023-09-16,2023-12-15,0
708,2022-11-01,2022-11-01,2023-05-07,0
709,2022-11-01,2022-11-01,2023-08-09,0
710,2022-11-01,2022-11-01,2023-04-26,0
711,2022-11-01,2023-08-11,2023-11-09,0
712,2022-11-01,2023-06-11,2023-09-11,0
713,2022-11-01,2022-11-01,2023-05-09,0
714,2022-11-01,2022-09-24,2023-12-21,0
715,2022-11-01,2022-11-01,2023-11-10,0
716,2022-11-01,2022-11-01,2023-03-03,0
717,2022-11-01,2022-11-01,2023-02-17,0
718,2022-11-01,2022-11-01,2023-02-01,0
719,2022-11-01,2022-11-01,2023-11-28,0
720,2022-11-01,2023-07-14,2023-10-11,0
721,2022-11-01,2022-11-01,2023-01-27,0
722,2022-11-01,2023-08-08,2023-11-06,0
723,2022-11-01,2022-11-01,2023-05-09,0
724,2022-11-01,2022-11-01,2023-08-01,0
725,2022-11-01,2023-07-11,2023-10-09,0
726,2022-11-01,2023-08-21,2023-11-20,0
727,2022-11-01,2022-11-01,2023-03-04,0
728,2022-11-01,2023-08-01,2023-10-21,0
729,2022-11-01,2022-11-01,2023-04-11,0
730,2022-11-01,2023-05-31,2023-08-20,0
731,2022-11-01,2023-02-12,2023-04-20,0
732,2022-11-01,2022-11-01,2023-03-13,0
733,2022-11-01,2022-11-01,2023-06-21,0
734,2022-11-01,2023-07-18,2023-10-09,0
735,2022-11-01,2022-11-01,2023-05-25,0
736,2022-11-01,2022-11-01,2023-03-09,0
737,2022-11-01,2022-11-01,2023-05-25,0
738,2022-11-01,2022-11-01,2023-05-25,0
739,2022-11-01,2023-07-12,2023-10-11,0
740,2022-11-01,2023-08-08,2023-11-05,0
741,2022-11-01,2023-05-06,2023-07-25,0
742,2022-11-01,2023-05-24,2023-08-10,0
743,2022-11-01,2023-08-21,2023-11-16,0
744,2022-11-01,2022-11-01,2023-04-11,0
745,2022-11-01,2023-04-29,2023-10-26,0
746,2022-11-01,2022-11-01,2023-01-24,0
747,2022-11-01,2022-04-29,2023-07-29,0
748,2022-11-01,2022-11-01,2023-04-11,0
749,2022-11-01,2022-11-01,2023-05-16,0
750,2022-11-01,2022-11-04,2023-10-12,0
751,2022-11-01,2022-11-01,2023-09-25,0
752,2022-11-01,2022-11-01,2023-05-26,0
753,2022-11-01,2023-08-20,2023-11-06,0
754,2022-11-01,2022-11-01,2023-06-21,0
755,2022-11-01,2023-08-10,2023-11-10,0
756,2022-11-01,2022-11-01,2023-04-12,0
757,2022-11-01,2022-11-01,2023-03-17,0
758,2022-11-01,2022-11-01,2023-01-20,0
759,2022-11-01,2023-02-14,2023-05-14,0
760,2022-11-01,2022-11-01,2023-06-25,0
761,2022-11-01,2022-11-01,2023-04-12,0
762,2022-11-01,2022-11-01,2023-04-03,0
763,2022-11-01,2022-11-01,2023-09-04,0
764,2022-11-01,2022-11-01,2023-09-04,0
765,2022-11-01,2022-11-01,2023-06-21,0
766,2022-11-01,2022-11-01,2023-02-28,0
767,2022-11-01,2022-11-01,2023-06-21,0
768,2022-11-01,2023-07-08,2023-09-28,0
769,2022-11-01,2023-08-09,2023-10-17,0
770,2022-11-01,2022-11-01,2023-03-21,0
771,2022-11-01,2022-11-01,2023-04-05,0
772,2022-11-01,2022-11-01,2023-02-06,0
773,2022-11-01,2023-05-06,2023-08-01,0
774,2022-11-01,2022-11-01,2023-05-26,0
775,2022-11-01,2022-02-02,2023-07-24,0
776,2022-11-01,2023-08-28,2023-11-25,0
777,2022-11-01,2023-04-09,2023-06-09,0
778,2022-11-01,2023-04-25,2023-07-25,0
779,2022-11-01,2023-08-10,2023-11-02,0
780,2022-11-01,2022-11-01,2023-02-23,0
781,2022-11-01,2022-11-01,2023-05-26,0
782,2022-11-01,2022-11-01,2023-06-21,0
783,2022-11-01,2022-11-01,2023-06-21,0
784,2022-11-01,2022-11-01,2023-04-12,0
785,2022-11-01,2023-10-09,2024-04-06,0
786,2022-11-01,2022-11-01,2023-07-02,0
787,2022-11-01,2023-03-18,2023-09-02,0
788,2022-11-01,2023-06-03,2023-11-20,0
789,2022-11-01,2022-11-01,2023-06-08,0
790,2022-11-01,2023-01-27,2023-10-27,0
791,2022-11-01,2022-11-01,2023-03-02,0
792,2022-11-01,2023-07-21,2023-09-04,0
793,2022-11-01,2023-03-18,2023-09-04,0
794,2022-11-01,2023-07-21,2023-10-20,0
795,2022-11-01,2022-11-01,2023-03-30,0
796,2022-11-01,2023-09-19,2023-12-18,0
797,2022-11-01,2022-11-01,2023-03-30,0
798,2022-11-01,2022-11-01,2023-04-12,0
799,2022-11-01,2022-11-01,2023-02-22,0
800,2022-11-01,2022-11-01,2023-06-22,0
801,2022-11-01,2022-11-01,2023-11-09,0
802,2022-11-01,2022-11-01,2023-02-23,0
803,2022-11-01,2022-11-01,2023-03-09,0
804,2022-11-01,2022-11-01,2023-02-27,0
805,2022-11-01,2022-11-01,2023-05-09,0
806,2022-11-01,2022-11-01,2023-09-01,0
807,2022-11-01,2022-11-01,2023-05-16,0
808,2022-11-01,2022-11-01,2023-06-22,0
809,2022-11-01,2022-11-01,2023-03-01,0
810,2022-11-01,2022-11-01,2023-01-24,0
811,2022-11-01,2023-08-02,2023-10-23,0
812,2022-11-01,2022-07-25,2023-10-20,0
813,2022-11-01,2022-11-01,2023-05-16,0
814,2022-11-01,2022-11-01,2023-05-16,0
815,2022-11-01,2022-11-01,2023-03-03,0
816,2022-11-01,2022-07-09,2023-09-02,0
817,2022-11-01,2023-08-10,2023-11-10,0
818,2022-11-01,2023-07-18,2023-10-12,0
819,2023-05-25,2023-09-30,2023-12-01,0
820,2022-11-01,2022-11-01,2023-06-22,0
821,2022-11-01,2023-09-15,2023-12-07,0
822,2022-11-01,2022-11-01,2023-06-22,0
823,2022-11-01,2022-11-01,2023-03-15,0
824,2022-11-01,2022-11-01,2023-04-05,0
825,2022-11-01,2023-08-08,2023-10-11,0
826,2022-11-01,2023-08-21,2023-11-13,0
827,2022-11-01,2022-01-30,2023-04-30,0
828,2022-11-01,2022-11-01,2023-03-08,0
829,2022-11-01,2022-11-01,2023-06-21,0
830,2022-11-01,2023-08-14,2023-11-09,0
831,2022-11-01,2022-11-01,2023-01-13,0
832,2022-11-01,2022-11-01,2023-06-22,0
833,2022-11-01,2022-11-01,2023-05-09,0
834,2022-11-01,2022-11-01,2023-03-08,0
835,2022-11-01,2022-11-01,2023-05-09,0
836,2022-11-01,2023-02-25,2023-05-16,0
837,2022-11-01,2022-11-01,2023-06-22,0
838,2022-11-01,2023-06-22,2023-09-22,0
839,2022-11-01,2022-11-01,2023-04-18,0
840,2022-11-01,2023-08-31,2023-12-01,0
841,2022-11-01,2022-11-01,2023-11-17,0
842,2022-11-01,2022-11-01,2023-05-26,0
843,2022-11-01,2023-08-10,2023-11-10,0
844,2022-11-01,2022-11-01,2023-03-02,0
845,2022-11-01,2023-10-10,2024-03-28,0
846,2022-11-01,2022-11-01,2023-02-27,0
847,2022-11-01,2022-11-01,2023-04-27,0
848,2022-11-01,2022-11-01,2023-08-20,0
849,2022-11-01,2022-11-01,2023-05-16,0
850,2022-11-01,2023-09-25,2023-11-11,0
851,2022-11-01,2022-11-01,2023-05-16,0
852,2022-11-01,2022-11-01,2023-06-23,0
853,2022-11-01,2022-11-01,2023-06-23,0
854,2022-11-01,2022-11-01,2023-06-23,0
855,2022-11-01,2022-11-01,2023-03-13,0
856,2022-11-01,2023-06-25,2023-09-09,0
857,2022-11-01,2022-11-01,2023-03-31,0
858,2022-11-01,2022-11-01,2023-03-31,0
859,2022-11-01,2023-08-23,2023-11-21,0
860,2022-11-01,2023-09-24,2023-12-23,0
861,2022-11-01,2022-11-01,2023-05-09,0
862,2022-11-01,2022-11-01,2023-07-12,0
863,2022-11-01,2023-09-10,2023-12-05,0
864,2022-11-01,2023-04-12,2023-07-12,0
865,2022-11-01,2022-11-01,2023-08-26,0
866,2022-11-01,2022-11-01,2023-06-23,0
867,2022-11-01,2022-11-01,2023-06-23,0
868,2022-11-01,2022-11-01,2023-05-17,0
869,2022-11-01,2022-06-01,2023-09-01,0
870,2022-11-01,2022-07-22,2023-10-20,0
871,2022-11-01,2022-11-01,2023-05-26,0
872,2022-11-01,2022-11-01,2023-03-03,0
873,2022-11-01,2022-11-01,2023-02-28,0
874,2022-11-01,2023-09-25,2023-12-10,0
875,2022-11-01,2023-09-22,2023-11-17,0
876,2022-11-01,2022-11-01,2023-05-17,0
877,2022-11-01,2022-11-01,2023-05-17,0
878,2022-11-01,2022-11-01,2023-05-17,0
879,2022-11-01,2022-11-01,2023-06-23,0
880,2022-11-01,2022-11-01,2023-06-23,0
881,2022-11-01,2023-08-30,2023-11-26,0
882,2022-11-01,2022-11-01,2023-06-15,0
883,2022-11-01,2022-11-01,2023-02-13,0
884,2022-11-01,2023-08-21,2023-11-23,0
885,2022-11-01,2022-11-01,2023-04-24,0
886,2022-11-01,2023-09-26,2023-12-23,0
887,2022-11-01,2022-11-01,2023-06-23,0
888,2022-11-01,2022-11-01,2023-06-26,0
889,2022-11-01,2022-11-01,2023-02-10,0
890,2022-11-01,2022-11-01,2023-02-10,0
891,2022-11-01,2022-11-01,2023-09-19,0
892,2022-11-01,2022-11-01,2023-06-26,0
893,2022-11-01,2022-11-01,2023-09-04,0
894,2022-11-01,2023-07-14,2023-10-11,0
895,2022-11-01,2023-09-17,2023-11-10,0
896,2022-11-01,2022-11-01,2023-03-09,0
897,2022-11-01,2022-11-01,2023-09-13,0
898,2022-11-01,2022-11-01,2023-02-24,0
899,2022-11-01,2022-11-01,2023-02-20,0
900,2022-11-01,2022-11-01,2023-01-30,0
901,2022-11-01,2023-02-10,2023-05-10,0
902,2022-11-01,2022-11-01,2023-06-26,0
903,2022-11-01,2022-11-01,2023-05-17,0
904,2022-11-01,2023-08-13,2023-11-08,0
905,2022-11-01,2023-09-22,2023-12-16,0
906,2022-11-01,2022-11-01,2023-09-04,0
907,2022-11-01,2022-11-01,2023-09-04,0
908,2022-11-01,2023-07-29,2023-10-23,0
909,2022-11-01,2023-07-13,2023-09-10,0
910,2022-11-01,2023-02-21,2023-08-21,0
911,2022-11-01,2022-11-01,2023-01-10,0
912,2022-11-01,2022-11-01,2023-09-04,0
913,2022-11-01,2022-11-01,2023-09-04,0
914,2022-11-01,2022-11-01,2023-05-17,0
915,2022-11-01,2022-11-01,2023-09-04,0
916,2022-11-01,2023-08-22,2023-09-26,0
917,2022-11-01,2022-11-01,2023-09-04,0
918,2022-11-01,2023-02-22,2023-05-13,0
919,2022-11-01,2023-02-02,2023-05-02,0
920,2022-11-01,2022-11-01,2023-04-12,0
921,2022-11-01,2022-11-01,2023-09-04,0
922,2022-11-01,2022-11-01,2023-06-17,0
923,2022-11-01,2023-08-21,2023-09-04,0
924,2022-11-01,2022-11-01,2023-03-17,0
925,2022-11-01,2022-11-01,2023-05-26,0
926,2022-11-01,2022-11-01,2023-09-05,0
927,2022-11-01,2022-11-01,2023-09-05,0
928,2022-11-01,2022-11-01,2023-06-26,0
929,2022-11-01,2022-11-01,2023-05-26,0
930,2022-11-01,2023-07-10,2023-12-07,0
931,2022-11-01,2022-11-01,2023-06-26,0
932,2022-11-01,2022-11-01,2023-03-17,0
933,2022-11-01,2022-11-01,2023-09-05,0
934,2022-11-01,2022-11-01,2023-03-09,0
935,2022-11-01,2022-11-01,2023-03-06,0
936,2022-11-01,2022-11-01,2023-06-26,0
937,2022-11-01,2022-11-01,2023-09-05,0
938,2022-11-01,2022-11-01,2023-09-05,0
939,2022-11-01,2023-06-16,2023-08-27,0
940,2022-11-01,2022-11-01,2023-09-05,0
941,2022-11-01,2022-11-01,2023-09-05,0
942,2022-11-01,2022-11-01,2023-03-09,0
943,2022-11-01,2022-11-01,2023-03-13,0
944,2022-11-01,2022-11-01,2023-03-07,0
945,2022-11-01,2022-11-01,2023-02-06,0
946,2022-11-01,2022-11-01,2023-09-05,0
947,2022-11-01,2022-11-01,2023-02-20,0
948,2022-11-01,2022-11-01,2023-05-29,0
949,2022-11-01,2023-08-26,2023-11-14,0
950,2022-11-01,2022-11-01,2023-09-05,0
951,2022-11-01,2023-08-01,2023-10-23,0
952,2022-11-01,2022-11-01,2023-04-16,0
953,2022-11-01,2022-11-01,2023-06-26,0
954,2022-11-01,2022-11-01,2023-06-27,0
955,2022-11-01,2022-11-01,2023-09-23,0
956,2022-11-01,2022-11-01,2023-02-13,0
957,2022-11-01,2023-02-02,2023-05-02,0
958,2022-11-01,2023-10-05,2024-03-21,0
959,2022-11-01,2023-07-11,2023-08-02,0
960,2022-11-01,2022-11-01,2023-03-23,0
961,2022-11-01,2023-08-14,2023-09-12,0
962,2022-11-01,2022-11-01,2023-02-20,0
963,2022-11-01,2023-10-04,2023-12-21,0
964,2022-11-01,2022-11-01,2023-06-27,0
965,2022-11-01,2023-07-30,2023-10-30,0
966,2022-11-01,2022-07-09,2023-09-27,0
967,2022-11-01,2023-02-02,2023-11-02,0
968,2022-11-01,2022-07-08,2023-07-12,0
969,2022-11-01,2022-11-01,2023-03-17,0
970,2022-11-01,2022-11-01,2023-06-27,0
971,2022-11-01,2022-11-01,2023-03-01,0
972,2022-11-01,2022-11-01,2023-09-27,0
973,2022-11-01,2022-11-01,2023-05-17,0
974,2022-11-01,2022-11-01,2023-06-27,0
975,2022-11-01,2022-11-01,2023-05-29,0
976,2022-11-01,2022-11-01,2023-05-10,0
977,2022-11-01,2022-11-01,2023-01-19,0
978,2022-11-01,2022-11-01,2023-03-23,0
979,2022-11-01,2022-11-01,2023-05-17,0
980,2022-11-01,2022-11-01,2023-11-21,0
981,2022-11-01,2023-08-10,2023-11-10,0
982,2022-11-01,2022-11-01,2023-05-29,0
983,2022-11-01,2022-11-01,2023-05-29,0
984,2022-11-01,2023-09-02,2023-11-29,0
985,2022-11-01,2023-08-19,2023-11-17,0
986,2022-11-01,2022-11-01,2023-03-13,0
987,2022-11-01,2022-02-16,2023-08-10,0
988,2022-11-01,2023-04-04,2023-07-03,0
989,2022-11-01,2022-11-01,2023-02-14,0
990,2022-11-01,2022-11-01,2023-06-27,0
991,2022-11-01,2022-11-01,2023-04-05,0
992,2022-11-01,2022-11-01,2023-06-27,0
993,2022-11-01,2022-11-01,2023-05-10,0
994,2022-11-01,2022-11-01,2022-03-17,0
995,2022-11-01,2022-07-09,2023-09-04,0
996,2022-11-01,2023-08-10,2023-09-17,0
997,2022-11-01,2023-09-04,2023-11-29,0
998,2022-11-01,2022-11-01,2023-03-31,0
999,2022-11-01,2022-05-20,2023-11-20,0
1000,2022-11-01,2022-11-01,2023-03-31,0
1001,2022-11-01,2022-11-01,2023-05-17,0
1002,2022-11-01,2022-11-01,2023-01-31,0
1003,2022-11-01,2023-07-15,2023-10-01,0
1004,2022-11-01,2022-11-01,2023-07-29,0
1005,2022-11-01,2022-11-01,2023-06-28,0
1006,2022-11-01,2023-08-16,2023-10-30,0
1007,2022-11-01,2022-11-01,2023-02-17,0
1008,2022-11-01,2023-09-27,2023-12-01,0
1009,2022-11-01,2022-11-01,2023-02-24,0
1010,2022-11-01,2022-11-01,2023-06-28,0
1011,2022-11-01,2022-11-01,2023-06-28,0
1012,2022-11-01,2022-11-01,2023-06-28,0
1013,2022-11-01,2023-07-28,2023-10-17,0
1014,2022-11-01,2022-11-01,2023-04-06,0
1015,2022-11-01,2022-11-01,2023-06-28,0
1016,2022-11-01,2022-11-01,2023-05-29,0
1017,2022-11-01,2022-11-01,2023-05-18,0
1018,2022-11-01,2022-11-01,2023-04-23,0
1019,2022-11-01,2022-11-01,2023-05-29,0
1020,2022-11-01,2022-11-01,2023-05-30,0
1021,2022-11-01,2023-04-23,2023-07-18,0
1022,2022-11-01,2022-11-01,2023-05-30,0
1023,2022-11-01,2022-11-01,2023-05-02,0
1024,2022-11-01,2023-05-28,2023-11-01,0
1025,2022-11-01,2022-11-01,2023-05-30,0
1026,2022-11-01,2022-11-01,2023-03-17,0
1027,2022-11-01,2022-11-01,2023-03-20,0
1028,2022-11-01,2023-07-20,2023-09-02,0
1029,2022-11-01,2023-08-26,2023-11-08,0
1030,2022-11-01,2022-11-01,2023-06-28,0
1031,2022-11-01,2022-11-01,2023-06-28,0
1032,2022-11-01,2022-11-01,2023-02-17,0
1033,2022-11-01,2023-07-22,2023-10-10,0
1034,2022-11-01,2022-11-01,2023-06-28,0
1035,2022-11-01,2022-11-01,2023-05-18,0
1036,2022-11-01,2022-11-01,2023-06-28,0
1037,2022-11-01,2023-08-10,2023-11-10,0
1038,2022-11-01,2022-11-01,2023-06-01,0
1039,2022-11-01,2022-11-01,2023-06-28,0
1040,2022-11-01,2022-09-03,2023-09-29,0
1041,2022-11-01,2022-11-01,2023-05-30,0
1042,2022-11-01,2022-11-01,2023-05-30,0
1043,2022-11-01,2022-11-01,2023-05-30,0
1044,2022-11-01,2022-11-01,2023-02-03,0
1045,2022-11-01,2023-02-03,2023-05-03,0
1046,2022-11-01,2022-11-01,2023-01-25,0
1047,2022-11-01,2022-11-01,2023-05-30,0
1048,2022-11-01,2022-11-01,2023-04-06,0
1049,2022-11-01,2022-11-01,2023-05-30,0
1050,2022-11-01,2022-11-01,2023-06-29,0
1051,2022-11-01,2023-05-18,2023-08-18,0
1052,2022-11-01,2022-11-01,2023-06-29,0
1053,2022-11-01,2022-11-01,2023-06-29,0
1054,2022-11-01,2022-11-01,2023-06-29,0
1055,2022-11-01,2022-11-01,2023-03-03,0
1056,2022-11-01,2023-08-08,2023-11-06,0
1057,2022-11-01,2022-11-01,2023-08-28,0
1058,2022-11-01,2023-09-01,2023-11-10,0
1059,2022-11-01,2022-11-01,2023-09-05,0
1060,2022-11-01,2022-11-01,2023-05-30,0
1061,2022-11-01,2022-11-01,2023-09-06,0
1062,2022-11-01,2022-05-01,2023-07-30,0
1063,2022-11-01,2022-11-01,2023-09-06,0
1064,2022-11-01,2023-08-06,2024-03-25,0
1065,2022-11-01,2022-11-01,2023-09-06,0
1066,2022-11-01,2022-11-01,2023-09-06,0
1067,2022-11-01,2023-08-15,2023-11-03,0
1068,2022-11-01,2022-11-01,2023-05-30,0
1069,2022-11-01,2022-11-01,2023-09-06,0
1070,2022-11-01,2022-11-01,2023-08-06,0
1071,2022-11-01,2022-11-01,2023-06-29,0
1072,2022-11-01,2022-11-01,2023-09-06,0
1073,2022-11-01,2022-11-01,2023-09-06,0
1074,2022-11-01,2023-07-22,2023-10-12,0
1075,2022-11-01,2022-11-01,2023-09-06,0
1076,2022-11-01,2022-11-01,2023-02-08,0
1077,2022-11-01,2022-11-01,2023-06-29,0
1078,2022-11-01,2022-11-01,2023-03-31,0
1079,2022-11-01,2022-11-01,2023-06-29,0
1080,2022-11-01,2022-11-01,2023-03-10,0
1081,2022-11-01,2022-11-01,2023-06-29,0
1082,2022-11-01,2022-11-01,2023-02-09,0
1083,2022-11-01,2022-11-01,2023-09-06,0
1084,2022-11-01,2022-11-01,2023-09-07,0
1085,2022-11-01,2023-09-21,2023-12-07,0
1086,2022-11-01,2022-11-01,2023-03-03,0
1087,2022-11-01,2022-11-01,2023-06-30,0
1088,2022-11-01,2022-11-01,2023-02-14,0
1089,2022-11-01,2023-06-09,2022-09-09,0
1090,2022-11-01,2022-04-29,2023-06-16,0
1091,2022-11-01,2022-11-01,2023-05-31,0
1092,2022-11-01,2023-04-29,2023-11-20,0
1093,2022-11-01,2022-11-01,2023-06-30,0
1094,2022-11-01,2022-11-01,2023-09-07,0
1095,2022-11-01,2022-11-01,2023-05-31,0
1096,2022-11-01,2022-11-01,2023-09-07,0
1097,2022-11-01,2023-07-15,2023-10-10,0
1098,2022-11-01,2022-11-01,2023-03-23,0
1099,2022-11-01,2022-11-01,2023-05-31,0
1100,2022-11-01,2022-11-01,2023-09-07,0
1101,2022-11-01,2022-11-01,2023-05-18,0
1102,2022-11-01,2022-11-01,2023-05-18,0
1103,2022-11-01,2022-11-01,2023-09-07,0
1104,2022-11-01,2022-11-01,2023-09-07,0
1105,2022-11-01,2022-11-01,2023-09-07,0
1106,2022-11-01,2022-11-01,2023-09-07,0
1107,2022-11-01,2023-02-03,2023-05-03,0
1108,2022-11-01,2023-08-08,2023-09-30,0
1109,2022-11-01,2023-09-18,2023-12-04,0
1110,2022-11-01,2022-11-01,2023-09-08,0
1111,2022-11-01,2022-11-01,2023-05-31,0
1112,2022-11-01,2022-11-01,2023-09-08,0
1113,2022-11-01,2022-11-01,2023-06-30,0
1114,2022-11-01,2022-11-01,2023-03-20,0
1115,2022-11-01,2023-02-27,2023-05-23,0
